,Default Radar Template,Name,Team,Competition,Nationality,Date of Birth,Age,Player Id,Weight,Height,Country Id,Country,Team Id,Competition Id,Primary Position,Secondary Position,Most Recent Match,Player SBData Id,90s Played,Appearances,Minutes Played,Starting Appearances,Assists,Key Passes,Open Play Assists,Open Play Key Passes,Open Play xG Assisted,Set Piece Assists,Set Piece Key Passes,Set-Piece xG Assisted,xG Assisted,Dispossessed,Dribble%,Dribbles,Failed Dribbles,Fouls Won,Penalty wins,Successful Dribbles,Turnovers,Over/Underperformance,Scoring Contribution,Shots & Key Passes,xG & xG Assisted,Goal Conversion%,Goals & Penalty Goals,Non-Penalty Goals,Penalty Conversion%,Post Shot xG,Shooting%,Shots,Shot Touch%,xG,xG/Shot,Red Cards,Second Yellow Cards,Yellow Cards,Aggressive Actions,Average Defensive Action Distance,Ball Recoveries,Blocks/Shot,Clearances,Defensive Action Regains,Defensive Actions,Interceptions,Opposition Half Ball Recoveries,PAdj Clearances,PAdj Interceptions,Aerial Win%,Aerial Wins,Dribbled Past,Dribbles Successfully Defended%,Errors,Fouls,PAdj Tackles,PAdj Tackles & Interceptions,Tack/Dribbled Past%,Tackles,Tackles & Interceptions,Average Pressure Distance,Counterpressure Regains,Counterpressures,Counterpressures in Opposing Half,Counterpressures in Opposing Half%,PAdj Pressures,Pressure Regains,Pressures,Pressures in Opposing Half,Pressures in Opposing Half%,Crossing%,Deep Completions,Open Play Final Third Passes,OP Passes Into Box,Passes Inside Box,Passes Into Box,Passes + Touches In Box,Set Piece Passes Into Box,Successful Box Cross%,Successful Crosses,Throughballs,Touches In Box,Carries,Carry%,Carry Length,Deep Progressions,xGBuildup,xGChain,Final Third Pass Backward%,Final Third Pass Forward%,Final Third Pass Sideways%,Pass Backward%,Pass Forward%,Pass Sideways%,Average Pass Distance,Being Pressured Change in Pass%,Left to Right Footedness%,Long Ball%,Long Balls,Open Play Passes,Passes Being Pressured%,Passing%,Pressured Long Balls,Pressured Pass%,Unpressured Long Balls,Being Pressured Change in Pass Length,Pass Length,Pass Length Ratio,Pressured Pass Length,Pressured Pass Length Ratio,Successful Pass Length,Successful Pressured Pass Length,Claims - CCAA%,Goalkeeper Aggressive Distance,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,All Shots Faced,Expected Save%,Goals Conceded,Goals Saved Above Average,Penalties Conceded,Penalties Faced,Positioning Error,PSxG Faced,Save%,Shots Faced,Shots Faced On Target%,Shot Stopping%,xG Faced,Defensive Action OBV,Dribble & Carry OBV,Goalkeeper OBV,OBV,Pass OBV,Shot OBV
1297,Midfielder,Oussama Targhalline,Le Havre,Ligue 1,Morocco,20/05/2002,22,14112140,70.0,186.0,119,Morocco,134,1007,Right Defensive Midfielder,Centre Defensive Midfielder,00:00.0,83738,12.276852,14,1104.9166,12,0.0,0.57017875,0.0,0.57017875,0.02357464,0.0,0.0,0.0,0.02357464,0.73308694,0.75,0.97744936,0.24436234,2.0363526,0.0,0.73308694,0.8145411,-0.043532945,0.0,1.0589035,0.043532945,0.0,0.0,0.0,,0.0,0.0,0.48872468,0.003831418,0.019958302,0.0408375188708305,0.0,0.081454106,0.24436234,10.9963045,36.99303,10.100309,0.0277777777777777,1.3032657,6.190512,21.259523,1.7919904,3.013802,0.6879834,1.0121891,0.5,1.1403575,1.4661739,0.3846154,0.081454106,1.547628,1.1106164,2.1228054,0.5263157894736842,1.6290822,3.4210725,39.064766,0.24436234,4.235614,2.280715,0.53846157,12.40259,3.9912515,18.082811,5.3759713,0.2972973,0.6666666666666666,0.16290821,11.973754,0.73308694,0.081454106,0.73308694,0.97744936,0.0,0.4444444444444444,0.48872468,0.0,0.24436234,48.057922,0.9661017,5.5059404,6.7606907,0.41543403,0.41950148,0.020408163,0.3469387755102041,0.6326530612244898,0.065734266,0.2419580419580419,0.6923076923076923,48.82934,-0.0747575,0.1529209621993127,0.5925925925925926,2.6065314,57.180786,0.1734265734265734,0.848951049,1.4661739,0.7741935483870968,4.235614,-2.74457,17.158387510926573,0.9571848,14.413817405700684,0.9910401,16.423747683278417,14.28467082977295,0.0,0.0,0.13426574,0.08391608,4.594012,0.3154362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.04225582,0.08374105,,0.15818097,0.05442068,-0.02223659
1298,Centre Back,Ozan Kabak,Hoffenheim,1. Bundesliga,Turkey,25/03/2000,24,5473389,86.0,187.0,259,Turkey,848,1009,Right Centre Back,Right Back,30:00.0,20770,27.79722,28,2501.7498,28,0.035974823,0.21584892,0.035974823,0.21584892,0.023160296,0.0,0.0,0.0,0.023160296,0.21584892,0.64285713,0.5036475,0.1798741,0.3597482,0.0,0.32377338,0.5036475,0.103937976,0.1798741,0.93534535,0.075936124,0.2,0.14389929,0.14389929,,0.1006672,0.35,0.7194964,0.001565558,0.05277583,0.073351067,0.0,0.035974823,0.3597482,8.3821335,28.43196,9.389428,0.063106796,4.3169785,4.388928,14.821627,1.9786152,2.7340865,4.1646037,1.8965405,0.6466666666666666,3.4895575,0.32377338,0.6785714,0.071949646,1.2231439,2.2527604,4.1493006,0.8783783783783784,2.3383634,4.3169785,31.90036,0.32377338,2.01459,1.0792446,0.53571427,10.923611,2.7700613,11.2601185,2.6261618,0.23322684,0.6666666666666666,0.25182375,5.3242736,0.5036475,0.21584892,0.5036475,2.230439,0.0,0.1428571428571428,0.071949646,0.035974823,1.7267914,37.737587,0.9837941,3.9967208,3.8133311,0.5134958,0.54246026,0.040540541,0.3445945945945945,0.6148648648648649,0.054640719,0.2440119760479042,0.7013473053892215,41.646336,-0.17712907,0.1523364485981308,0.5625,3.237734,47.450787,0.1347305389221557,0.8660179640718563,5.468173,0.6888888888888889,4.6047773,-0.21777774,22.006745298465567,0.9373604,21.78896713256836,0.911141,20.62825126944685,19.852821350097656,0.0,0.0,0.098802395,0.068113774,4.1586895,0.27655503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.072406486,0.047742005,,0.18690051,0.07057469,-0.003822691
1299,Midfielder,Pablo Barrios,Atlético Madrid,La Liga,Spain,15/06/2003,20,14128035,75.0,181.0,26,Spain,653,1011,Centre Defensive Midfielder,Right Defensive Midfielder,00:00.0,137631,18.923145,24,1703.0831,17,0.052845336,0.8455254,0.052845336,0.8455254,0.05734964,0.0,0.0,0.0,0.05734964,1.3211334,0.8,2.1138134,0.4227627,2.0609682,0.0,1.6910508,2.0081227,-0.05352842,0.052845336,1.743896,0.10637376,0.0,0.0,0.0,,0.03151576,0.4117647058823529,0.8983707,0.007001167,0.049024116,0.054570033,0.0,0.0,0.26422668,12.947107,44.142536,8.191027,0.0170454545454545,1.6910508,5.073152,22.617802,1.7967414,3.5406375,1.583681,1.756365,0.4186046511627907,0.951216,0.8455254,0.51724136,0.10569067,1.58536,2.5357358,4.2921004,0.7377049180327869,2.37804,4.1747813,46.976765,0.7398347,4.2804723,3.0121841,0.7037037,18.262423,3.646328,18.654404,8.7194805,0.4674221,0.2105263157894736,0.052845336,10.516222,0.8455254,0.052845336,0.8455254,2.0081227,0.0,0.0625,0.21138135,0.475608,1.1625974,42.96326,0.92742926,4.8981743,5.495915,0.5576779,0.59675086,0.095477387,0.1909547738693467,0.7135678391959799,0.1062355658198614,0.1778290993071593,0.7159353348729792,50.681942,-0.06835428,0.125,0.6764705882352942,2.4308856,44.812843,0.1778290993071593,0.8475750577367206,2.1666589,0.7792207792207793,3.1178749,-2.5701704,18.64322879077656,0.9696198,16.07305908203125,0.99991894,18.076843760643733,16.07175636291504,0.0,0.0,0.11316397,0.08083141,5.1154284,0.3332186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.056219406,0.08996019,,0.13731867,0.010558574,-0.019419502
1300,Attacking Midfielder / Winger,Pablo Fornals,Real Betis,La Liga,Spain,22/02/1996,28,636254,67.0,178.0,26,Spain,800,1011,Right Wing,Right Midfielder,00:00.0,6764,13.952408,15,1255.7167,14,0.14334443,1.648461,0.14334443,1.5051166,0.117355905,0.0,0.14334443,0.011467528,0.12882343,1.1467555,0.5555556,1.9351499,0.8600666,1.3617722,0.0,1.0750833,3.1535778,0.08799631,0.3583611,2.8668888,0.27036476,0.1764705882352941,0.21501665,0.21501665,,0.14930299,0.2941176470588235,1.2184278,0.0115321252059308,0.14154135,0.1161672157399794,0.0,0.0,0.14334443,8.744011,48.70865,8.098961,0.0,0.5017055,4.3720055,18.491432,1.5051166,4.013644,0.5769494,1.6096919,0.5,0.7167222,0.64505,0.3846154,0.14334443,1.003411,1.7124255,3.3221173,0.71875,1.648461,3.1535778,51.4686,0.64505,3.6552832,3.0102332,0.8235294,17.197636,2.7952166,15.83956,8.600666,0.54298645,0.4324324324324324,0.5017055,14.621133,1.7201332,0.4300333,2.006822,4.6586943,0.28668886,0.2857142857142857,1.1467555,0.071672216,2.9385607,43.21835,0.9104478,4.1195254,5.5187607,0.3773407,0.49904343,0.06372549,0.1911764705882352,0.7450980392156863,0.09077381,0.2008928571428571,0.7083333333333334,58.04139,-0.10262654,0.070393375,0.4772727272727273,3.0102332,45.153496,0.212797619047619,0.7529761904761905,1.4334444,0.6503496503496503,5.3754163,-2.394322,18.571460542224703,0.9350689,16.177139282226562,1.0764434,17.36559527853261,17.413774490356445,0.0,0.0,0.16071428,0.12053572,6.3788266,0.4860732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.024902273,0.11041372,,0.27342707,0.12672672,0.011384334
1301,Midfielder,Pablo Ibáñez,Osasuna,La Liga,Spain,20/09/1998,25,14111459,74.0,179.0,26,Spain,781,1011,Right Centre Midfielder,Right Defensive Midfielder,00:00.0,76575,14.753148,33,1327.7833,12,0.1355643,0.6100393,0.1355643,0.6100393,0.066706896,0.0,0.0,0.0,0.066706896,0.8811678,0.3809524,1.4234251,0.8811678,1.3556428,0.06778215,0.5422572,2.2368107,-0.011860405,0.20334643,2.4401572,0.21520683,0.037037037037037,0.06778215,0.06778215,,0.07830147,0.2592592592592592,1.8301178,0.0207134637514384,0.14849992,0.081142275,0.0,0.0,0.3389107,14.437596,49.71896,7.523818,0.018181818,1.2878608,4.4736214,29.214104,0.6778214,4.4058394,0.94669646,0.555496,0.3789473684210526,2.4401572,1.1522964,0.42307693,0.0,2.5757215,1.4364215,1.9919173,0.575,1.5589893,2.2368107,51.515694,0.6778214,5.3547893,4.2024927,0.7848101,20.129286,3.7280178,25.079391,12.810825,0.5108108,0.3846153846153846,0.74560356,10.912926,0.5422572,0.5422572,0.5422572,4.6091857,0.0,0.25,0.3389107,0.0,4.0669284,25.62165,0.8888889,6.1839685,4.74475,0.43166155,0.51901215,0.093167702,0.2236024844720497,0.6832298136645962,0.1409395973154362,0.2058165548098434,0.6532438478747203,58.905743,-0.11333493,0.1022364217252396,0.6666666666666666,1.6267715,29.349667,0.2505592841163311,0.7740492170022372,1.6945536,0.6607142857142857,2.0334642,-2.6058288,18.095869162472034,1.0106254,15.49004077911377,1.1281147,18.288145208634397,17.47454261779785,0.0,0.0,0.12751678,0.0738255,3.8771389,0.27848104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.020770684,0.09207904,,0.03746661,0.00191476,-0.07729787
1302,Full Back,Pablo Maffeo,Mallorca,La Liga,Argentina,12/07/1997,26,628424,70.0,172.0,12,Argentina,631,1011,Right Wing Back,Right Back,00:00.0,6564,18.056482,22,1625.0834,17,0.11076355,0.49843594,0.11076355,0.49843594,0.039701503,0.0,0.0,0.0,0.039701503,1.0522537,0.6,1.1076355,0.4430542,1.3291626,0.0,0.6645813,1.7722168,0.078924194,0.16614532,1.1076355,0.08722112,0.090909091,0.055381775,0.055381775,,0.020597141,0.3636363636363636,0.6091995,0.007494647,0.047519624,0.078003379,0.055381775,0.0,0.16614532,7.642685,38.762905,6.701195,0.0100502512562814,1.6060714,2.9352338,16.116096,0.83072656,2.8798523,0.9388336,0.41688657,0.6567164179104478,2.436798,0.9414902,0.5625,0.0,1.3291626,1.1628495,1.579736,0.6666666666666666,1.8829803,2.713707,43.26584,0.27690887,2.215271,1.8829803,0.85,8.697591,1.938362,12.903954,4.652069,0.36051503,0.2142857142857142,0.27690887,5.92585,0.4430542,0.27690887,1.0522537,1.7722168,0.6091995,0.3684210526315789,0.6645813,0.055381775,1.3291626,24.921799,0.8933333,5.5767164,3.2121427,0.19922052,0.25118807,0.1401869158878504,0.2336448598130841,0.6261682242990654,0.12,0.2233333333333333,0.6566666666666666,54.82716,-0.10121212,0.1428571428571428,0.2903225806451613,1.4953079,26.86016,0.22,0.6466666666666666,2.3814163,0.5454545454545454,4.37516,-4.220658,21.864210611979168,0.8444801,17.643552780151367,0.90785915,18.46389109817977,16.017860412597656,0.0,0.0,0.205,0.12,3.522281,0.2875226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.032298997,0.069607176,,0.20026839,0.12067909,-0.022316854
1303,Centre Back,Pablo Marí,Monza,Serie A,Spain,31/08/1993,30,628166,87.0,193.0,26,Spain,931403,1012,Centre Back,Left Centre Back,00:00.0,8331,31.654818,34,2848.9336,30,0.0,0.0947723,0.0,0.0947723,0.012911941,0.0,0.0,0.0,0.012911941,0.063181534,0.6363636,0.34749845,0.12636307,0.3159077,0.0,0.22113538,0.28431693,-0.026847389,0.0,0.34749845,0.026847385,0.0,0.0,0.0,,5.5322547e-05,0.125,0.25272614,0.0003050640634533252,0.013935447,0.0551405064761638,0.0,0.0,0.22113538,7.01315,25.720217,7.42383,0.05811138,4.043618,4.7070246,12.35199,1.2320399,1.4847661,4.494956,1.3681825,0.7083333333333334,1.6111292,0.47386152,0.5862069,0.031590767,1.2320399,1.8352342,3.2034159,0.7580645161290323,1.4847661,2.716806,29.69743,0.1895446,0.97931385,0.5054523,0.516129,11.4422865,2.7483969,9.729957,1.4531753,0.14935064,0.0,0.12636307,2.9379416,0.0947723,0.0947723,0.0947723,0.82135993,0.0,0.0,0.0,0.0,0.72658765,44.03753,0.99210906,4.571064,2.7799876,0.33362773,0.34773955,0.021505376344086,0.4838709677419355,0.4946236559139785,0.0232288037166085,0.1765389082462253,0.8002322880371661,34.531994,-0.08188153,0.8562793821356616,0.7293233082706767,6.1286087,52.15636,0.080139373,0.9152148664343788,4.7070246,0.8333333333333334,7.739738,-2.8475153,24.199881133855985,0.96096885,21.35236549377441,0.99396926,23.255331436389596,21.223594665527344,0.0,0.0,0.06620209,0.047038328,3.0579867,0.23836496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.075192176,0.04616854,,0.16474523,0.057217788,-0.013833307
1304,Midfielder,Gavi,Barcelona,La Liga,Spain,05/08/2004,19,14125255,70.0,173.0,26,Spain,667,1011,Left Defensive Midfielder,Left Centre Midfielder,00:00.0,133353,11.81889,12,1063.7001,10,0.08461031,0.8461032,0.08461031,0.8461032,0.07583608,0.0,0.0,0.0,0.07583608,0.8461032,0.6086956,1.9460374,0.7614929,2.70753,0.0,1.1845444,2.369089,-0.003653242,0.16922063,1.6922064,0.17287388,0.1,0.08461031,0.08461031,,0.11396899,0.5,0.8461032,0.004492363,0.09703781,0.1146879076957702,0.0,0.0,0.4230516,15.483688,40.723427,6.430384,0.025862069,2.0306478,6.5149946,31.221209,1.0999341,3.1305819,2.9616165,1.8168471,0.3617021276595745,1.4383754,1.607596,0.5,0.0,2.961361,5.1110816,6.9279284,0.6779661016949152,3.3844128,4.484347,43.106888,0.8461032,5.4996705,3.2998023,0.6,36.974144,4.484347,24.875435,9.984017,0.40136054,0.4,0.4230516,13.199209,0.5922722,0.25383097,0.5922722,3.0459716,0.0,0.2857142857142857,0.16922063,0.16922063,2.453699,42.389767,0.9361277,4.755624,5.668891,0.8273593,0.9057913,0.1282051282051282,0.083333333,0.7884615384615384,0.1247706422018348,0.099082569,0.7761467889908257,56.004948,-0.043794736,0.1582278481012658,0.8,2.0306478,44.081974,0.1669724770642202,0.9119266055045872,2.369089,0.8681318681318682,2.1998682,-1.7808139,16.756301963876147,0.9917475,14.97548770904541,1.0063766,16.618020623742456,15.070980072021484,0.0,0.0,0.08256881,0.06055046,6.7180586,0.38506302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.034321234,0.06946849,,0.16038951,0.025167404,0.03143238
1305,Midfielder,Pablo Rosario,OGC Nice,Ligue 1,Netherlands,07/01/1997,27,971898,73.0,188.0,268,Netherlands,69,1007,Centre Defensive Midfielder,Right Centre Back,00:00.0,8534,24.513704,30,2206.2334,21,0.0,0.6934896,0.0,0.6934896,0.06103713,0.0,0.0,0.0,0.06103713,0.81587017,0.7222222,0.73428315,0.20396754,1.0198377,0.04079351,0.5303156,0.8974572,-0.12619168,0.0,1.3461858,0.12619168,0.0,0.0,0.0,,0.02129047,0.125,0.65269613,0.003131991,0.06515454,0.099823698,0.0,0.0,0.16317403,6.363787,38.305305,7.383625,0.059288538,1.5909468,2.9779263,11.095834,1.3869792,3.059513,1.4984102,1.3565733,0.6551724137931034,1.5501534,0.6119026,0.6451613,0.0,0.8974572,1.6529125,3.0094857,0.7222222222222222,1.5909468,2.9779263,44.509018,0.28555456,2.0396755,1.3461858,0.66,8.929744,1.7133274,8.60743,3.5898287,0.4170616,0.75,0.16317403,7.0164833,0.6934896,0.122380525,0.73428315,2.2028494,0.04079351,0.1111111111111111,0.122380525,0.08158702,1.5093598,38.26431,0.9594883,3.9094145,4.324112,0.53103036,0.57463086,0.0465116279069767,0.2558139534883721,0.6976744186046512,0.081871345,0.1996658312447786,0.7184628237259816,44.26063,-0.012455381,0.1324570273003033,0.6710526315789473,2.080469,45.321587,0.1929824561403508,0.8955722639933166,2.162056,0.8831168831168831,2.5291975,-0.90340185,18.028559354114453,0.97921926,17.125158309936523,0.9853321,17.653912444612875,16.87396812438965,0.0,0.0,0.10944027,0.092731826,4.8136344,0.30649355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.001813931,0.05443711,,0.092324086,0.0790185,-0.042945463
1306,Attacking Midfielder / Winger,Pablo Sarabia,Wolverhampton Wanderers,Premier League,Spain,11/05/1992,32,15966,70.0,174.0,26,Spain,96,1002,Right Attacking Midfielder,Right Wing,00:00.0,6720,21.56574,30,1940.9166,20,0.3245889,2.3184922,0.13910954,1.2983556,0.13128981,0.18547936,1.0201366,0.086901076,0.21819091,1.2983556,0.4,1.6229445,0.9737667,1.3447255,0.0,0.6491778,2.5039716,0.056368973,0.4173286,4.358765,0.36095962,0.0454545454545454,0.18547936,0.09273968,1.0,0.17511399,0.3636363636363636,2.0402732,0.0197841726618705,0.14276873,0.0699753,0.0,0.0,0.23184922,14.74561,52.465927,6.7236276,0.003623188,0.6491778,3.6632175,25.132454,0.9737667,3.1995194,0.6256689,1.01153,0.1891891891891892,0.3245889,1.3447255,0.33333334,0.0,1.2056159,1.4187816,2.4303114,0.4629629629629629,1.1592461,2.1330128,54.012566,0.23184922,3.9878063,2.7821906,0.6976744,24.174147,2.9213002,22.813963,13.122666,0.57520324,0.3387096774193548,0.74191743,12.612597,1.9475334,0.4173286,3.3849983,5.4252715,1.4374652,0.2191780821917808,0.9737667,0.37095872,3.4777381,37.513203,0.9060569,4.391345,4.9615736,0.42202204,0.58499277,0.1397058823529411,0.2389705882352941,0.6213235294117647,0.1477987421383647,0.1572327044025157,0.6949685534591195,58.67676,-0.027042855,0.8805970149253731,0.4720496894409938,3.5241082,38.347862,0.1876310272536687,0.7253668763102725,0.88102704,0.6983240223463687,7.233696,-7.02205,19.79541936910377,0.90809053,12.77336883544922,1.0853392,17.97603329344292,13.86343765258789,0.0,0.0,0.18238993,0.089098535,7.4933662,0.5457616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.033748515,0.07911933,,0.30320105,0.18606797,0.004265231
1307,Full Back,Panos Katseris,Lorient,Ligue 1,Greece,05/07/2001,22,14198564,,187.0,74,Greece,67,1007,Right Wing Back,Right Back,00:00.0,406328,12.227593,15,1100.4834,13,0.081782244,0.7360402,0.081782244,0.7360402,0.06245405,0.0,0.0,0.0,0.06245405,1.4720803,0.33333334,2.6988142,1.7992094,1.1449513,0.0,0.8996047,4.8251524,-0.009864643,0.16356449,2.1263382,0.17342915,0.0588235294117647,0.081782244,0.081782244,,0.089297734,0.3529411764705882,1.3902981,0.0184397163120567,0.11097509,0.079821075,0.0,0.0,0.32712898,6.787926,44.39991,6.787926,0.026315789,1.0631691,3.3530722,18.64635,1.6356449,3.5166366,0.93129385,1.4669533,0.3793103448275862,0.8996047,0.8996047,0.52380955,0.081782244,1.6356449,1.9654988,3.432452,0.7027027027027027,2.1263382,3.7619832,48.658543,0.16356449,2.5352495,1.9627738,0.7741935,14.379796,2.0445561,14.884368,7.033273,0.47252747,0.088235294,0.16356449,6.0518856,0.24534672,0.16356449,0.24534672,3.7619832,0.0,1.0,0.24534672,0.081782244,3.5166366,28.46022,0.80172414,5.618857,1.8809916,0.33515537,0.4567994,0.3243243243243243,0.1216216216216216,0.5540540540540541,0.2025,0.1575,0.64,56.55335,-0.060441177,0.1044776119402985,0.3181818181818182,0.5724757,25.516062,0.1275,0.7075,1.2267336,0.6470588235294118,1.6356449,-1.1596417,16.57447021484375,0.9472911,15.414828300476074,0.9404989,15.70084750441696,14.497629165649414,0.0,0.0,0.19,0.13,4.023687,0.26914662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.050267197,0.09868178,,-0.027899485,-0.03834387,-0.037970208
1308,Centre Back,Pantelis Chatzidiakos,Cagliari,Serie A,Greece,18/01/1997,27,628119,75.0,181.0,74,Greece,19,1012,Left Centre Back,Right Centre Back,45:00.0,7836,10.03889,13,903.50006,13,0.0,0.09961261,0.0,0.09961261,0.001890982,0.0,0.0,0.0,0.001890982,0.29883784,0.75,0.39845043,0.09961261,0.49806303,0.0,0.29883784,0.19922522,-0.07786214,0.0,0.49806303,0.07786214,0.0,0.0,0.0,,0.07395382,0.25,0.39845043,0.001402525,0.075971164,0.190666526556015,0.0,0.0,0.09961261,10.758162,30.129194,8.168235,0.0434782608695652,2.9883785,5.080243,16.43608,2.0918648,2.4903152,1.8039068,0.96662354,0.2727272727272727,0.5976757,0.99612606,0.3846154,0.09961261,0.99612606,1.3260373,2.2926605,0.7222222222222222,2.589928,4.6817927,34.29033,0.09961261,1.5938017,0.99612606,0.625,7.6883006,2.589928,12.850026,3.3868287,0.2635659,0.4,0.0,4.2833424,0.5976757,0.0,0.79690087,1.0957386,0.19922522,0.25,0.19922522,0.19922522,0.49806303,29.286106,0.97959185,4.0547113,2.8887656,0.24568799,0.24632035,0.0232558139534883,0.4186046511627907,0.5581395348837209,0.033163265,0.3290816326530612,0.6377551020408163,41.44965,-0.1287594,0.218954248366013,0.7,4.1837296,35.960155,0.096938776,0.8392857142857143,3.7852793,0.7105263157894737,5.179856,1.0039456,22.354101064253825,0.9463878,23.35804748535156,0.98840934,21.15564892429711,23.087312698364254,0.0,0.0,0.13010204,0.10969388,2.37078,0.18769716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.005596821,0.028798686,,0.16559981,0.11976651,0.022631433
1309,Attacking Midfielder / Winger,Pape Amadou Diallo,Metz,Ligue 1,Senegal,25/06/2004,19,14179246,67.0,182.0,263,Senegal,506,1007,Left Wing,Left Midfielder,00:00.0,395041,10.717407,16,964.56665,9,0.093306154,1.0263677,0.093306154,1.0263677,0.07619608,0.0,0.0,0.0,0.07619608,1.866123,0.44444445,3.3590217,1.866123,1.1196738,0.0,1.4928985,3.4523275,-0.015738308,0.27991846,2.3326538,0.29565677,0.1428571428571428,0.18661231,0.18661231,,0.18647467,0.3571428571428571,1.3062861,0.025641026,0.21946067,0.1680035250527518,0.0,0.0,0.093306154,15.022289,42.389114,7.9310226,0.021276596,1.1196738,4.1987767,26.312334,1.3062861,3.2657151,0.33238214,0.45804426,0.4848484848484848,2.985797,1.9594291,0.32,0.0,1.2129799,0.49606586,0.9541101,0.4166666666666667,1.3995923,2.7058783,45.634785,0.18661231,3.2657151,2.519266,0.7714286,8.814275,3.2657151,23.699762,9.983758,0.42125985,0.2,0.27991846,6.5314302,0.46653074,0.18661231,0.46653074,3.8255522,0.0,0.2,0.27991846,0.0,3.3590217,24.2596,0.8076923,6.125492,2.4259598,0.31014964,0.47074223,0.1857142857142857,0.1571428571428571,0.6571428571428571,0.1226053639846743,0.1915708812260536,0.685823755,56.769417,-0.03463012,0.074074074,0.6923076923076923,0.8397554,24.2596,0.2988505747126437,0.6628352490421456,1.3995923,0.6282051282051282,0.9330615,-2.0093212,16.369963781130267,0.97250706,14.360642433166504,1.0130247,15.919904940390174,14.547684669494627,0.0,0.0,0.22222222,0.099616855,3.219062,0.31165308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.027421843,0.060332064,,0.065461166,-0.0413215,0.01902874
1310,Midfielder,Pape Sarr,Tottenham Hotspur,Premier League,Senegal,14/09/2002,21,14107031,70.0,184.0,263,Senegal,86,1002,Right Defensive Midfielder,Right Centre Midfielder,00:00.0,50498,25.259073,34,2273.3167,27,0.1187692,0.7522049,0.1187692,0.7522049,0.06620104,0.0,0.0,0.0,0.06620104,0.7522049,0.5833333,1.4252303,0.59384596,0.9105639,0.0,0.83138436,1.8211278,0.058271743,0.2375384,2.1774354,0.17926668,0.083333333,0.1187692,0.1187692,,0.13156252,0.3611111111111111,1.4252303,0.0113325517780382,0.1130656,0.079331451,0.0,0.0,0.35630757,9.778665,47.53546,8.82851,0.0282685512367491,1.346051,3.8006144,17.221533,1.1876919,5.1070757,2.018071,1.7598237,0.4915254237288136,1.1481023,0.83138436,0.38235295,0.039589733,1.46482,1.9580258,3.7178497,0.625,1.3856406,2.5733325,50.915592,0.39589733,3.3651273,2.0982559,0.62352943,19.818178,2.533743,14.371074,7.4428697,0.5179063,0.125,0.27712813,16.39015,0.83138436,0.1187692,0.83138436,2.8504605,0.0,0.095238095,0.079179466,0.15835893,2.0190763,46.35958,0.9513236,5.2997594,6.215588,0.72397107,0.765683,0.099033816,0.1980676328502415,0.7028985507246377,0.1359879789631855,0.1540195341848234,0.709992487,54.22671,-0.006122342,0.1084864391951006,0.765625,1.939897,51.941727,0.1615326821938392,0.8805409466566492,1.5835893,0.8744186046511628,2.2962046,-1.5288371,16.169681219477837,0.9911221,14.640844345092772,1.006048,16.026128879586178,14.72939109802246,0.0,0.0,0.09992487,0.07663411,6.223507,0.3939851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.060494307,0.08507008,,0.15629523,0.035366897,-0.024636056
